2 	-3.8991 	9.71445e-17 	-0.0254708
2 	-3.702 	6.93889e-17 	-0.0258001
2 	-3.51411 	5.55112e-17 	-0.0263937
2 	-3.33499 	5.55112e-17 	-0.0271886
2 	-3.16423 	8.32667e-17 	-0.0281111
2 	-3.00143 	1.11022e-16 	-0.0290845
2 	-2.84624 	1.249e-16 	-0.0300283
2 	-2.69829 	1.38778e-16 	-0.0308561
2 	-2.55725 	1.52656e-16 	-0.0314782
2 	-2.42279 	1.52656e-16 	-0.0317984
2 	-2.29461 	1.80411e-16 	-0.0317212
2 	-2.17241 	2.22045e-16 	-0.0311521
2 	-2.05592 	2.22045e-16 	-0.0300036
2 	-1.94486 	2.35922e-16 	-0.0281912
2 	-1.83899 	2.498e-16 	-0.0256435
2 	-1.73806 	2.35922e-16 	-0.0223202
2 	-1.64184 	2.35922e-16 	-0.0182012
2 	-1.55011 	2.22045e-16 	-0.0132927
2 	-1.46266 	1.94289e-16 	-0.00766162
2 	-1.3793 	2.22045e-16 	-0.00131137
2 	-1.29983 	2.22045e-16 	0.00560074
2 	-1.22406 	1.80411e-16 	0.0128553
2 	-1.15184 	1.80411e-16 	0.0201751
2 	-1.08298 	1.94289e-16 	0.0271805
2 	-1.01734 	1.80411e-16 	0.0333823
2 	-0.954763 	1.66533e-16 	0.03817
2 	-0.895107 	1.66533e-16 	0.040814
2 	-0.838235 	1.66533e-16 	0.0405434
2 	-0.784018 	1.94289e-16 	0.0368583
2 	-0.732332 	2.22045e-16 	0.0294579
2 	-0.692472 	2.35922e-16 	0.0177155
2 	-0.662767 	2.39392e-16 	0.0136579
2 	-0.632206 	2.25514e-16 	0.0100785
2 	-0.600818 	2.35922e-16 	0.00225628
2 	-0.568637 	2.22045e-16 	-0.00925355
2 	-0.5357 	2.22045e-16 	-0.0238626
2 	-0.509401 	2.498e-16 	-0.0403186
2 	-0.492398 	2.63678e-16 	-0.08753
2 	-0.467705 	2.77556e-16 	-0.104055
2 	-0.432729 	2.63678e-16 	-0.123689
2 	-0.397158 	2.35922e-16 	-0.14637
2 	-0.361038 	2.22045e-16 	-0.171821
2 	-0.324414 	2.22045e-16 	-0.199864
2 	-0.287337 	2.22045e-16 	-0.230144
2 	-0.249855 	2.25948e-16 	-0.262056
2 	-0.21202 	2.29417e-16 	-0.294809
2 	-0.173884 	2.11636e-16 	-0.327879
2 	-0.135502 	1.8735e-16 	-0.360529
2 	-0.0969254 	1.73472e-16 	-0.392116
2 	-0.0582107 	1.59595e-16 	-0.421899
2 	-0.0194128 	1.45717e-16 	-0.44928
2 	0.0194128 	6.93889e-17 	-0.473978
2 	0.0582107 	6.245e-17 	-0.495689
2 	0.0969254 	7.63278e-17 	-0.514109
2 	0.135502 	9.02056e-17 	-0.529046
2 	0.173884 	6.93889e-17 	-0.540411
2 	0.21202 	6.93889e-17 	-0.548225
2 	0.249855 	6.93889e-17 	-0.552607
2 	0.287337 	5.55112e-17 	-0.553764
2 	0.324414 	2.77556e-17 	-0.551973
2 	0.361038 	2.77556e-17 	-0.547554
2 	0.397158 	5.55112e-17 	-0.540851
2 	0.432729 	8.32667e-17 	-0.532201
2 	0.467705 	1.11022e-16 	-0.521933
2 	0.492398 	1.11022e-16 	-0.510345
2 	0.509401 	1.11022e-16 	-0.471515
2 	0.5357 	1.38778e-16 	-0.462621
2 	0.568637 	1.66533e-16 	-0.452675
2 	0.600818 	1.45717e-16 	-0.441922
2 	0.632206 	1.26635e-16 	-0.430708
2 	0.662767 	1.47451e-16 	-0.4186
2 	0.692472 	1.66533e-16 	-0.403846
2 	0.732332 	1.66533e-16 	-0.386564
2 	0.784018 	1.66533e-16 	-0.358619
2 	0.838235 	1.66533e-16 	-0.330545
2 	0.895107 	1.66533e-16 	-0.302959
2 	0.954763 	1.66533e-16 	-0.276424
2 	1.01734 	1.66533e-16 	-0.251471
2 	1.08298 	1.66533e-16 	-0.228335
2 	1.15184 	1.66533e-16 	-0.20705
2 	1.22406 	1.66533e-16 	-0.18754
2 	1.29983 	1.38778e-16 	-0.169675
2 	1.3793 	1.11022e-16 	-0.15331
2 	1.46266 	1.11022e-16 	-0.138299
2 	1.55011 	1.11022e-16 	-0.124515
2 	1.64184 	1.11022e-16 	-0.111843
2 	1.73806 	1.11022e-16 	-0.100186
2 	1.83899 	1.11022e-16 	-0.0894642
2 	1.94486 	8.32667e-17 	-0.0796089
2 	2.05592 	5.55112e-17 	-0.0705638
2 	2.17241 	5.55112e-17 	-0.0622822
2 	2.29461 	5.55112e-17 	-0.0547257
2 	2.42279 	8.32667e-17 	-0.0478629
2 	2.55725 	1.11022e-16 	-0.041669
2 	2.69829 	8.32667e-17 	-0.0361256
2 	2.84624 	5.55112e-17 	-0.0312201
2 	3.00143 	5.55112e-17 	-0.0269464
2 	3.16423 	2.77556e-17 	-0.0233064
2 	3.33499 	0 	-0.020311
2 	3.51411 	0 	-0.0179832
2 	3.702 	0 	-0.0163622
2 	3.8991 	-1.38778e-17 	-0.0155068
