20 	9.89442 	-1.38778e-18 	1.04895 	-0.000172095 	0
20 	9.68523 	-1.38778e-18 	1.04899 	-0.000511701 	0
20 	9.47991 	-2.77556e-18 	1.04906 	-0.000843444 	0
20 	9.27841 	-4.16334e-18 	1.04917 	-0.00116871 	0
20 	9.08065 	-2.77556e-18 	1.04931 	-0.00148757 	0
20 	8.88655 	-1.38778e-18 	1.04948 	-0.00179997 	0
20 	8.69606 	-1.38778e-18 	1.04967 	-0.00210589 	0
20 	8.50911 	3.85186e-34 	1.0499 	-0.00240535 	0
20 	8.32562 	1.38778e-18 	1.05014 	-0.00269838 	0
20 	8.14554 	1.38778e-18 	1.05041 	-0.00298502 	0
20 	7.9688 	1.38778e-18 	1.05069 	-0.00326532 	0
20 	7.79535 	1.38778e-18 	1.051 	-0.00353932 	0
20 	7.62511 	2.77556e-18 	1.05132 	-0.0038071 	0
20 	7.45803 	3.81639e-18 	1.05165 	-0.00406872 	0
20 	7.29405 	3.46945e-18 	1.052 	-0.00432425 	0
20 	7.13311 	3.81639e-18 	1.05236 	-0.00457379 	0
20 	6.97517 	4.16334e-18 	1.05272 	-0.00481744 	0
20 	6.82015 	2.77556e-18 	1.05309 	-0.0050553 	0
20 	6.66801 	-3.46945e-19 	1.05347 	-0.00528752 	0
20 	6.51869 	-3.81639e-18 	1.05386 	-0.00551425 	0
20 	6.37215 	-6.93889e-18 	1.05424 	-0.00573567 	0
20 	6.22832 	-8.32667e-18 	1.05462 	-0.00595199 	0
20 	6.08717 	-8.32667e-18 	1.055 	-0.00616344 	0
20 	5.94863 	-9.71445e-18 	1.05537 	-0.00637032 	0
20 	5.81267 	-1.11022e-17 	1.05573 	-0.00657295 	0
20 	5.67923 	-1.11022e-17 	1.05608 	-0.00677169 	0
20 	5.54826 	-1.11022e-17 	1.0564 	-0.00696696 	0
20 	5.41973 	-1.11022e-17 	1.0567 	-0.00715921 	0
20 	5.29358 	-9.36751e-18 	1.05696 	-0.00734894 	0
20 	5.16977 	-6.245e-18 	1.05718 	-0.00753669 	0
20 	5.04826 	-3.1225e-18 	1.05735 	-0.00772304 	0
20 	4.92901 	-1.73472e-18 	1.05746 	-0.00790857 	0
20 	4.81196 	-2.08167e-18 	1.0575 	-0.00809388 	0
20 	4.6971 	-6.93889e-19 	1.05744 	-0.00827957 	0
20 	4.58436 	6.93889e-19 	1.05729 	-0.00846621 	0
20 	4.47371 	6.93889e-19 	1.05701 	-0.00865434 	0
20 	4.36512 	2.08167e-18 	1.05661 	-0.00884444 	0
20 	4.25855 	3.46945e-18 	1.05605 	-0.00903691 	0
20 	4.15395 	3.46945e-18 	1.05532 	-0.00923207 	0
20 	4.05129 	1.73472e-18 	1.05441 	-0.00943012 	0
20 	3.95054 	7.70372e-34 	1.05329 	-0.00963114 	0
20 	3.85166 	7.70372e-34 	1.05195 	-0.00983507 	0
20 	3.75461 	7.70372e-34 	1.05037 	-0.0100417 	0
20 	3.65937 	-1.73472e-18 	1.04854 	-0.0102507 	0
20 	3.56589 	-3.46945e-18 	1.04643 	-0.0104615 	0
20 	3.47415 	-3.46945e-18 	1.04404 	-0.0106736 	0
20 	3.38411 	-3.46945e-18 	1.04136 	-0.010886 	0
20 	3.29574 	-6.59195e-18 	1.03838 	-0.0110979 	0
20 	3.20901 	-9.71445e-18 	1.03508 	-0.0113081 	0
20 	3.12389 	-1.11022e-17 	1.03147 	-0.0115157 	0
20 	3.04035 	-1.249e-17 	1.02754 	-0.0117192 	0
20 	2.95836 	-1.11022e-17 	1.0233 	-0.0119173 	0
20 	2.87789 	-9.71445e-18 	1.01874 	-0.0121088 	0
20 	2.79892 	-9.71445e-18 	1.01388 	-0.0122922 	0
20 	2.72141 	-9.71445e-18 	1.00872 	-0.0124662 	0
20 	2.64534 	-9.71445e-18 	1.00328 	-0.0126293 	0
20 	2.57068 	-9.71445e-18 	0.997558 	-0.0127802 	0
20 	2.49741 	-9.71445e-18 	0.991584 	-0.0129176 	0
20 	2.4255 	-9.71445e-18 	0.985372 	-0.0130405 	0
20 	2.35492 	-9.71445e-18 	0.978939 	-0.0131475 	0
20 	2.28565 	-1.11022e-17 	0.972309 	-0.0132378 	0
20 	2.21767 	-1.249e-17 	0.965501 	-0.0133105 	0
20 	2.15095 	-1.249e-17 	0.95854 	-0.0133646 	0
20 	2.08547 	-1.249e-17 	0.95145 	-0.0133998 	0
20 	2.0212 	-1.249e-17 	0.944253 	-0.0134153 	0
20 	1.95812 	-1.249e-17 	0.936976 	-0.0134108 	0
20 	1.89622 	-1.249e-17 	0.929641 	-0.0133861 	0
20 	1.83547 	-1.249e-17 	0.922273 	-0.013341 	0
20 	1.77584 	-1.249e-17 	0.914895 	-0.0132756 	0
20 	1.71732 	-1.249e-17 	0.907531 	-0.0131899 	0
20 	1.65988 	-1.249e-17 	0.900202 	-0.0130843 	0
20 	1.60351 	-1.249e-17 	0.892929 	-0.0129591 	0
20 	1.54819 	-1.38778e-17 	0.885733 	-0.0128146 	0
20 	1.4939 	-1.52656e-17 	0.878632 	-0.0126511 	0
20 	1.44061 	-1.52656e-17 	0.871644 	-0.0124707 	0
20 	1.40007 	-1.52656e-17 	0.866332 	-0.0123221 	1.37891e-24
20 	1.37179 	-1.52656e-17 	0.862631 	-0.0122135 	-2.98644e-24
20 	1.3435 	-1.52656e-17 	0.858932 	-0.0120986 	2.60693e-24
20 	1.31522 	-1.52656e-17 	0.855238 	-0.0119768 	-1.33254e-25
20 	1.28693 	-1.52656e-17 	0.851552 	-0.0118482 	3.31906e-24
20 	1.25865 	-1.52656e-17 	0.847878 	-0.0117128 	1.05439e-24
20 	1.23037 	-1.52656e-17 	0.844219 	-0.0115706 	-4.66543e-24
20 	1.20208 	-1.52656e-17 	0.840579 	-0.0114216 	-5.45785e-24
20 	1.1738 	-1.52656e-17 	0.83696 	-0.0112658 	-2.0041e-24
20 	1.14551 	-1.52656e-17 	0.833366 	-0.0111032 	-7.1602e-24
20 	1.11723 	-1.52656e-17 	0.829802 	-0.0109339 	3.09302e-24
20 	1.08894 	-1.52656e-17 	0.826269 	-0.0107578 	1.50389e-23
20 	1.06066 	-1.52656e-17 	0.822772 	-0.0105751 	-2.19828e-24
20 	1.03238 	-1.49186e-17 	0.819314 	-0.0103857 	-9.07488e-25
20 	1.00409 	-1.42247e-17 	0.815898 	-0.0101897 	-7.25672e-24
