2 	-3.8991 	-2.77556e-17 	-0.0416947
2 	-3.702 	-2.77556e-17 	-0.0426118
2 	-3.51411 	-2.77556e-17 	-0.0443302
2 	-3.33499 	-2.77556e-17 	-0.0467517
2 	-3.16423 	-2.77556e-17 	-0.0497911
2 	-3.00143 	-2.77556e-17 	-0.0533727
2 	-2.84624 	-2.77556e-17 	-0.057427
2 	-2.69829 	-2.77556e-17 	-0.0618888
2 	-2.55725 	-2.77556e-17 	-0.0666951
2 	-2.42279 	-2.77556e-17 	-0.0717841
2 	-2.29461 	-2.77556e-17 	-0.077094
2 	-2.17241 	-2.77556e-17 	-0.0825623
2 	-2.05592 	-1.38778e-17 	-0.0881247
2 	-1.94486 	0 	-0.0937153
2 	-1.83899 	1.38778e-17 	-0.0992647
2 	-1.73806 	5.55112e-17 	-0.104704
2 	-1.64184 	1.11022e-16 	-0.109963
2 	-1.55011 	1.38778e-16 	-0.114978
2 	-1.46266 	1.249e-16 	-0.11969
2 	-1.3793 	9.71445e-17 	-0.124053
2 	-1.29983 	9.71445e-17 	-0.128034
2 	-1.22406 	8.32667e-17 	-0.131615
2 	-1.15184 	8.32667e-17 	-0.134795
2 	-1.08298 	9.71445e-17 	-0.137584
2 	-1.01734 	8.32667e-17 	-0.140002
2 	-0.954763 	8.32667e-17 	-0.142076
2 	-0.895107 	8.32667e-17 	-0.143846
2 	-0.838235 	8.32667e-17 	-0.145384
2 	-0.784018 	6.93889e-17 	-0.146695
2 	-0.732332 	4.16334e-17 	-0.147371
2 	-0.699949 	4.16334e-17 	-0.147128
2 	-0.684949 	5.55112e-17 	-0.161022
2 	-0.661733 	8.32667e-17 	-0.160044
2 	-0.630624 	1.249e-16 	-0.158664
2 	-0.598802 	1.49755e-16 	-0.157377
2 	-0.566289 	1.77511e-16 	-0.156172
2 	-0.533114 	1.94289e-16 	-0.154995
2 	-0.499304 	1.94289e-16 	-0.153846
2 	-0.464891 	1.80411e-16 	-0.15274
2 	-0.44367 	1.66533e-16 	-0.151684
2 	-0.426042 	1.38778e-16 	-0.165468
2 	-0.394394 	1.249e-16 	-0.164413
2 	-0.358384 	1.52656e-16 	-0.163419
2 	-0.32192 	1.52656e-16 	-0.162494
2 	-0.285043 	1.38778e-16 	-0.161648
2 	-0.247798 	1.52656e-16 	-0.160888
2 	-0.21023 	1.89085e-16 	-0.16022
2 	-0.172387 	2.1684e-16 	-0.159653
2 	-0.134316 	2.35922e-16 	-0.159191
2 	-0.096068 	2.498e-16 	-0.15884
2 	-0.057692 	2.70617e-16 	-0.158604
2 	-0.0192392 	2.84495e-16 	-0.158485
2 	0.0192392 	8.32667e-17 	-0.158485
2 	0.057692 	4.16334e-17 	-0.158604
2 	0.096068 	-2.08167e-17 	-0.15884
2 	0.134316 	-2.08167e-17 	-0.159191
2 	0.172387 	-5.20417e-18 	-0.159653
2 	0.21023 	-3.29597e-17 	-0.16022
2 	0.247798 	-5.55112e-17 	-0.160888
2 	0.285043 	-5.55112e-17 	-0.161648
2 	0.32192 	-5.55112e-17 	-0.162494
2 	0.358384 	-5.55112e-17 	-0.163419
2 	0.394394 	-6.93889e-17 	-0.164413
2 	0.426042 	-8.32667e-17 	-0.165468
2 	0.44367 	-8.32667e-17 	-0.151684
2 	0.464891 	-6.93889e-17 	-0.15274
2 	0.499304 	-5.55112e-17 	-0.153846
2 	0.533114 	-5.55112e-17 	-0.154995
2 	0.566289 	-2.77556e-17 	-0.156172
2 	0.598802 	0 	-0.157377
2 	0.630624 	0 	-0.158664
2 	0.661733 	0 	-0.160044
2 	0.684949 	-1.73472e-18 	-0.161022
2 	0.699949 	-1.73472e-18 	-0.147128
2 	0.732332 	1.38778e-17 	-0.14737
2 	0.784018 	2.77556e-17 	-0.146695
2 	0.838235 	2.77556e-17 	-0.145384
2 	0.895107 	2.77556e-17 	-0.143846
2 	0.954763 	4.16334e-17 	-0.142076
2 	1.01734 	8.32667e-17 	-0.140002
2 	1.08298 	1.11022e-16 	-0.137584
2 	1.15184 	1.11022e-16 	-0.134795
2 	1.22406 	1.11022e-16 	-0.131615
2 	1.29983 	9.71445e-17 	-0.128034
2 	1.3793 	8.32667e-17 	-0.124053
2 	1.46266 	8.32667e-17 	-0.11969
2 	1.55011 	4.16334e-17 	-0.114978
2 	1.64184 	0 	-0.109963
2 	1.73806 	1.38778e-17 	-0.104703
2 	1.83899 	2.77556e-17 	-0.0992647
2 	1.94486 	2.77556e-17 	-0.0937153
2 	2.05592 	2.77556e-17 	-0.0881247
2 	2.17241 	2.77556e-17 	-0.0825623
2 	2.29461 	2.77556e-17 	-0.077094
2 	2.42279 	2.77556e-17 	-0.0717841
2 	2.55725 	2.77556e-17 	-0.0666951
2 	2.69829 	2.77556e-17 	-0.0618888
2 	2.84624 	2.77556e-17 	-0.057427
2 	3.00143 	2.77556e-17 	-0.0533726
2 	3.16423 	2.77556e-17 	-0.0497911
2 	3.33499 	2.77556e-17 	-0.0467517
2 	3.51411 	2.77556e-17 	-0.0443302
2 	3.702 	2.77556e-17 	-0.0426118
2 	3.8991 	2.42861e-17 	-0.0416947
