2 	-3.8991 	9.71445e-17 	-0.0274279
2 	-3.702 	6.93889e-17 	-0.0277643
2 	-3.51411 	5.55112e-17 	-0.0283817
2 	-3.33499 	5.55112e-17 	-0.0292249
2 	-3.16423 	8.32667e-17 	-0.0302379
2 	-3.00143 	1.11022e-16 	-0.0313645
2 	-2.84624 	1.249e-16 	-0.0325519
2 	-2.69829 	1.38778e-16 	-0.03375
2 	-2.55725 	1.52656e-16 	-0.0349117
2 	-2.42279 	1.52656e-16 	-0.035997
2 	-2.29461 	1.80411e-16 	-0.0369733
2 	-2.17241 	2.22045e-16 	-0.0378179
2 	-2.05592 	2.22045e-16 	-0.0385212
2 	-1.94486 	2.35922e-16 	-0.0390856
2 	-1.83899 	2.498e-16 	-0.0395289
2 	-1.73806 	2.35922e-16 	-0.0398815
2 	-1.64184 	2.35922e-16 	-0.0401882
2 	-1.55011 	2.22045e-16 	-0.0405055
2 	-1.46266 	1.94289e-16 	-0.0409003
2 	-1.3793 	2.22045e-16 	-0.0414493
2 	-1.29983 	2.22045e-16 	-0.04224
2 	-1.22406 	1.80411e-16 	-0.0433715
2 	-1.15184 	1.80411e-16 	-0.0449532
2 	-1.08298 	1.94289e-16 	-0.0470963
2 	-1.01734 	1.80411e-16 	-0.0499054
2 	-0.954763 	1.66533e-16 	-0.0534766
2 	-0.895107 	1.66533e-16 	-0.0579103
2 	-0.838235 	1.66533e-16 	-0.0633299
2 	-0.784018 	1.94289e-16 	-0.0698198
2 	-0.732332 	2.22045e-16 	-0.077731
2 	-0.692472 	2.35922e-16 	-0.0869195
2 	-0.662767 	2.39392e-16 	-0.0860447
2 	-0.632206 	2.25514e-16 	-0.0817306
2 	-0.600818 	2.35922e-16 	-0.080626
2 	-0.568637 	2.22045e-16 	-0.0824076
2 	-0.5357 	2.22045e-16 	-0.0862597
2 	-0.509401 	2.498e-16 	-0.0923695
2 	-0.492398 	2.63678e-16 	-0.172969
2 	-0.467705 	2.77556e-16 	-0.176463
2 	-0.432729 	2.63678e-16 	-0.18199
2 	-0.397158 	2.35922e-16 	-0.189552
2 	-0.361038 	2.22045e-16 	-0.199106
2 	-0.324414 	2.22045e-16 	-0.210471
2 	-0.287337 	2.22045e-16 	-0.224104
2 	-0.249855 	2.25948e-16 	-0.239169
2 	-0.21202 	2.29417e-16 	-0.254886
2 	-0.173884 	2.11636e-16 	-0.271381
2 	-0.135502 	1.8735e-16 	-0.288204
2 	-0.0969254 	1.73472e-16 	-0.304918
2 	-0.0582107 	1.59595e-16 	-0.321211
2 	-0.0194128 	1.45717e-16 	-0.336686
2 	0.0194128 	6.93889e-17 	-0.350946
2 	0.0582107 	6.245e-17 	-0.36362
2 	0.0969254 	7.63278e-17 	-0.374518
2 	0.135502 	9.02056e-17 	-0.383285
2 	0.173884 	6.93889e-17 	-0.389586
2 	0.21202 	6.93889e-17 	-0.393138
2 	0.249855 	6.93889e-17 	-0.393844
2 	0.287337 	5.55112e-17 	-0.391777
2 	0.324414 	2.77556e-17 	-0.387145
2 	0.361038 	2.77556e-17 	-0.380256
2 	0.397158 	5.55112e-17 	-0.371481
2 	0.432729 	8.32667e-17 	-0.361226
2 	0.467705 	1.11022e-16 	-0.349884
2 	0.492398 	1.11022e-16 	-0.337806
2 	0.509401 	1.11022e-16 	-0.425386
2 	0.5357 	1.38778e-16 	-0.414926
2 	0.568637 	1.66533e-16 	-0.39307
2 	0.600818 	1.45717e-16 	-0.378523
2 	0.632206 	1.26635e-16 	-0.364544
2 	0.662767 	1.47451e-16 	-0.349343
2 	0.692472 	1.66533e-16 	-0.333953
2 	0.732332 	1.66533e-16 	-0.32693
2 	0.784018 	1.66533e-16 	-0.310135
2 	0.838235 	1.66533e-16 	-0.291184
2 	0.895107 	1.66533e-16 	-0.270757
2 	0.954763 	1.66533e-16 	-0.249629
2 	1.01734 	1.66533e-16 	-0.228787
2 	1.08298 	1.66533e-16 	-0.208986
2 	1.15184 	1.66533e-16 	-0.190625
2 	1.22406 	1.66533e-16 	-0.173797
2 	1.29983 	1.38778e-16 	-0.158419
2 	1.3793 	1.11022e-16 	-0.144343
2 	1.46266 	1.11022e-16 	-0.131409
2 	1.55011 	1.11022e-16 	-0.119477
2 	1.64184 	1.11022e-16 	-0.108431
2 	1.73806 	1.11022e-16 	-0.0981785
2 	1.83899 	1.11022e-16 	-0.0886522
2 	1.94486 	8.32667e-17 	-0.0797999
2 	2.05592 	5.55112e-17 	-0.0715832
2 	2.17241 	5.55112e-17 	-0.0639741
2 	2.29461 	5.55112e-17 	-0.0569527
2 	2.42279 	8.32667e-17 	-0.0505064
2 	2.55725 	1.11022e-16 	-0.0446282
2 	2.69829 	8.32667e-17 	-0.0393161
2 	2.84624 	5.55112e-17 	-0.0345728
2 	3.00143 	5.55112e-17 	-0.0304066
2 	3.16423 	2.77556e-17 	-0.0268325
2 	3.33499 	0 	-0.0238731
2 	3.51411 	0 	-0.0215618
2 	3.702 	0 	-0.0199462
2 	3.8991 	-1.38778e-17 	-0.0190912
