2 	-3.8991 	-2.77556e-17 	1.20439 	-0.000915647 	0
2 	-3.702 	-2.77556e-17 	1.20591 	-0.0026657 	0
2 	-3.51411 	-2.77556e-17 	1.20875 	-0.00422829 	0
2 	-3.33499 	-2.77556e-17 	1.21269 	-0.00555518 	0
2 	-3.16423 	-2.77556e-17 	1.21755 	-0.00660732 	0
2 	-3.00143 	-2.77556e-17 	1.22313 	-0.00735124 	0
2 	-2.84624 	-2.77556e-17 	1.22927 	-0.00775619 	0
2 	-2.69829 	-2.77556e-17 	1.23575 	-0.00779044 	0
2 	-2.55725 	-2.77556e-17 	1.24236 	-0.007417 	0
2 	-2.42279 	-2.77556e-17 	1.24878 	-0.00658863 	0
2 	-2.29461 	-2.77556e-17 	1.2546 	-0.00524398 	0
2 	-2.17241 	-2.77556e-17 	1.25928 	-0.00330685 	0
2 	-2.05592 	-1.38778e-17 	1.2621 	-0.000691119 	0
2 	-1.94486 	0 	1.26217 	0.00268689 	0
2 	-1.83899 	1.38778e-17 	1.25848 	0.00689096 	0
2 	-1.73806 	5.55112e-17 	1.25 	0.0119441 	0
2 	-1.64184 	1.11022e-16 	1.23575 	0.017809 	0
2 	-1.55011 	1.38778e-16 	1.21496 	0.0243775 	0
2 	-1.46266 	1.249e-16 	1.1872 	0.0314706 	0
2 	-1.3793 	9.71445e-17 	1.15239 	0.0388499 	0
2 	-1.29983 	9.71445e-17 	1.11088 	0.0462403 	0
2 	-1.22406 	8.32667e-17 	1.06341 	0.0533578 	0
2 	-1.15184 	8.32667e-17 	1.01102 	0.0599387 	0
2 	-1.08298 	9.71445e-17 	0.954952 	0.0657638 	0
2 	-1.01734 	8.32667e-17 	0.896553 	0.0706758 	0
2 	-0.954763 	8.32667e-17 	0.837135 	0.0745877 	0
2 	-0.895107 	8.32667e-17 	0.77791 	0.0774739 	0
2 	-0.838235 	8.32667e-17 	0.719929 	0.0793358 	0
2 	-0.784018 	6.93889e-17 	0.664053 	0.0802143 	0
2 	-0.732332 	4.16334e-17 	0.61095 	0.080442 	0
2 	-0.699949 	4.16334e-17 	0.568856 	0.0807097 	1.22506e-21
2 	-0.684949 	5.55112e-17 	0.566869 	0.0798831 	-8.76788e-22
2 	-0.661733 	8.32667e-17 	0.52838 	0.0794028 	-2.74121e-21
2 	-0.630624 	1.249e-16 	0.489883 	0.0783564 	2.50057e-21
2 	-0.598802 	1.49755e-16 	0.45164 	0.0768724 	-4.53726e-21
2 	-0.566289 	1.77511e-16 	0.413918 	0.0749117 	2.8496e-21
2 	-0.533114 	1.94289e-16 	0.376983 	0.0724667 	2.63161e-21
2 	-0.499304 	1.94289e-16 	0.341104 	0.0695583 	-2.01105e-21
2 	-0.464891 	1.80411e-16 	0.30654 	0.0662117 	4.95799e-22
2 	-0.44367 	1.66533e-16 	0.273544 	0.0624531 	-1.39502e-21
2 	-0.426042 	1.38778e-16 	0.259695 	0.0617314 	-2.014e-21
2 	-0.394394 	1.249e-16 	0.227411 	0.0576152 	1.97261e-21
2 	-0.358384 	1.52656e-16 	0.197286 	0.0531478 	-6.92199e-22
2 	-0.32192 	1.52656e-16 	0.169534 	0.048366 	5.94441e-22
2 	-0.285043 	1.38778e-16 	0.144351 	0.0433065 	-2.56514e-21
2 	-0.247798 	1.52656e-16 	0.121914 	0.0380054 	-7.55878e-22
2 	-0.21023 	1.89085e-16 	0.102382 	0.0324982 	3.81482e-22
2 	-0.172387 	2.1684e-16 	0.0858901 	0.0268189 	1.35047e-22
2 	-0.134316 	2.35922e-16 	0.0725556 	0.0210008 	2.26738e-22
2 	-0.096068 	2.498e-16 	0.0624718 	0.015076 	2.16373e-22
2 	-0.057692 	2.70617e-16 	0.0557096 	0.00907562 	7.34034e-23
2 	-0.0192392 	2.84495e-16 	0.0523165 	0.0030302 	-1.24248e-22
2 	0.0192392 	8.32667e-17 	0.0523165 	-0.00303018 	1.28104e-22
2 	0.057692 	4.16334e-17 	0.0557096 	-0.0090756 	-6.28477e-23
2 	0.096068 	-2.08167e-17 	0.0624718 	-0.015076 	-2.92358e-22
2 	0.134316 	-2.08167e-17 	0.0725556 	-0.0210008 	-2.39319e-23
2 	0.172387 	-5.20417e-18 	0.0858901 	-0.0268189 	-3.90733e-22
2 	0.21023 	-3.29597e-17 	0.102382 	-0.0324982 	-5.14573e-22
2 	0.247798 	-5.55112e-17 	0.121914 	-0.0380054 	1.09976e-21
2 	0.285043 	-5.55112e-17 	0.144351 	-0.0433065 	1.69378e-21
2 	0.32192 	-5.55112e-17 	0.169534 	-0.048366 	1.34959e-22
2 	0.358384 	-5.55112e-17 	0.197286 	-0.0531478 	3.34424e-22
2 	0.394394 	-6.93889e-17 	0.227411 	-0.0576151 	-1.2818e-21
2 	0.426042 	-8.32667e-17 	0.259695 	-0.0617314 	-2.26771e-21
2 	0.44367 	-8.32667e-17 	0.273544 	-0.0624531 	7.99978e-22
2 	0.464891 	-6.93889e-17 	0.30654 	-0.0662116 	5.88884e-23
2 	0.499304 	-5.55112e-17 	0.341104 	-0.0695583 	1.25127e-21
2 	0.533114 	-5.55112e-17 	0.376983 	-0.0724667 	-1.88077e-21
2 	0.566289 	-2.77556e-17 	0.413918 	-0.0749117 	-2.52395e-21
2 	0.598802 	0 	0.45164 	-0.0768724 	4.57136e-21
2 	0.630624 	0 	0.489883 	-0.0783564 	-2.89525e-21
2 	0.661733 	0 	0.52838 	-0.0794028 	2.55755e-21
2 	0.684949 	-1.73472e-18 	0.566869 	-0.0798831 	1.00252e-21
2 	0.699949 	-1.73472e-18 	0.568856 	-0.0807097 	-1.1021e-21
2 	0.732332 	1.38778e-17 	0.61095 	-0.080442 	0
2 	0.784018 	2.77556e-17 	0.664053 	-0.0802143 	0
2 	0.838235 	2.77556e-17 	0.719929 	-0.0793358 	0
2 	0.895107 	2.77556e-17 	0.77791 	-0.0774739 	0
2 	0.954763 	4.16334e-17 	0.837135 	-0.0745877 	0
2 	1.01734 	8.32667e-17 	0.896553 	-0.0706758 	0
2 	1.08298 	1.11022e-16 	0.954953 	-0.0657638 	0
2 	1.15184 	1.11022e-16 	1.01102 	-0.0599387 	0
2 	1.22406 	1.11022e-16 	1.06341 	-0.0533578 	0
2 	1.29983 	9.71445e-17 	1.11088 	-0.0462403 	0
2 	1.3793 	8.32667e-17 	1.15239 	-0.0388499 	0
2 	1.46266 	8.32667e-17 	1.1872 	-0.0314706 	0
2 	1.55011 	4.16334e-17 	1.21496 	-0.0243775 	0
2 	1.64184 	0 	1.23575 	-0.017809 	0
2 	1.73806 	1.38778e-17 	1.25 	-0.0119441 	0
2 	1.83899 	2.77556e-17 	1.25848 	-0.00689097 	0
2 	1.94486 	2.77556e-17 	1.26217 	-0.0026869 	0
2 	2.05592 	2.77556e-17 	1.2621 	0.00069111 	0
2 	2.17241 	2.77556e-17 	1.25928 	0.00330684 	0
2 	2.29461 	2.77556e-17 	1.2546 	0.00524397 	0
2 	2.42279 	2.77556e-17 	1.24878 	0.00658862 	0
2 	2.55725 	2.77556e-17 	1.24236 	0.00741699 	0
2 	2.69829 	2.77556e-17 	1.23575 	0.00779044 	0
2 	2.84624 	2.77556e-17 	1.22927 	0.00775618 	0
2 	3.00143 	2.77556e-17 	1.22313 	0.00735124 	0
2 	3.16423 	2.77556e-17 	1.21755 	0.00660731 	0
2 	3.33499 	2.77556e-17 	1.21269 	0.00555517 	0
2 	3.51411 	2.77556e-17 	1.20875 	0.00422829 	0
2 	3.702 	2.77556e-17 	1.20591 	0.0026657 	0
2 	3.8991 	2.42861e-17 	1.20439 	0.000915647 	0
